"series"	"ts"	"value"
"5190"	"LOT_N13Ad_S1"	"2008-08-04 05:00:00"	2182
"5191"	"LOT_N13Ad_S1"	"2008-08-04 06:00:00"	2192
"5192"	"LOT_N13Ad_S1"	"2008-08-04 07:00:00"	2189
"5193"	"LOT_N13Ad_S1"	"2008-08-04 08:00:00"	2182
"5194"	"LOT_N13Ad_S1"	"2008-08-04 09:00:00"	2149
"5195"	"LOT_N13Ad_S1"	"2008-08-04 10:00:00"	2101
"5196"	"LOT_N13Ad_S1"	"2008-08-04 11:00:00"	2054
"5197"	"LOT_N13Ad_S1"	"2008-08-04 12:00:00"	2032
"5198"	"LOT_N13Ad_S1"	"2008-08-04 13:00:00"	2014
"5199"	"LOT_N13Ad_S1"	"2008-08-04 14:00:00"	2008
"5200"	"LOT_N13Ad_S1"	"2008-08-04 15:00:00"	2007
"5201"	"LOT_N13Ad_S1"	"2008-08-04 16:00:00"	2003
"5202"	"LOT_N13Ad_S1"	"2008-08-04 17:00:00"	2003
"5203"	"LOT_N13Ad_S1"	"2008-08-04 18:00:00"	2003
"5204"	"LOT_N13Ad_S1"	"2008-08-04 19:00:00"	2007
"5205"	"LOT_N13Ad_S1"	"2008-08-04 20:00:00"	2012
"5206"	"LOT_N13Ad_S1"	"2008-08-04 21:00:00"	2012
"5207"	"LOT_N13Ad_S1"	"2008-08-04 22:00:00"	2008
"5208"	"LOT_N13Ad_S1"	"2008-08-04 23:00:00"	2012
"5209"	"LOT_N13Ad_S1"	"2008-08-05 00:00:00"	2027
"5210"	"LOT_N13Ad_S1"	"2008-08-05 01:00:00"	2033
"5211"	"LOT_N13Ad_S1"	"2008-08-05 02:00:00"	2042
"5212"	"LOT_N13Ad_S1"	"2008-08-05 03:00:00"	2048
"5213"	"LOT_N13Ad_S1"	"2008-08-05 04:00:00"	2065
"5214"	"LOT_N13Ad_S1"	"2008-08-05 05:00:00"	2082
"5215"	"LOT_N13Ad_S1"	"2008-08-05 06:00:00"	2085
"5216"	"LOT_N13Ad_S1"	"2008-08-05 07:00:00"	2089
"5217"	"LOT_N13Ad_S1"	"2008-08-05 08:00:00"	2098
"5218"	"LOT_N13Ad_S1"	"2008-08-05 09:00:00"	2099
"5219"	"LOT_N13Ad_S1"	"2008-08-05 10:00:00"	2099
"5220"	"LOT_N13Ad_S1"	"2008-08-05 11:00:00"	2087
"5221"	"LOT_N13Ad_S1"	"2008-08-05 12:00:00"	2076
"5222"	"LOT_N13Ad_S1"	"2008-08-05 13:00:00"	2060
"5223"	"LOT_N13Ad_S1"	"2008-08-05 14:00:00"	2052
"5224"	"LOT_N13Ad_S1"	"2008-08-05 15:00:00"	2041
"5225"	"LOT_N13Ad_S1"	"2008-08-05 16:00:00"	2042
"5226"	"LOT_N13Ad_S1"	"2008-08-05 17:00:00"	2039
"5227"	"LOT_N13Ad_S1"	"2008-08-05 18:00:00"	2041
"5228"	"LOT_N13Ad_S1"	"2008-08-05 19:00:00"	2047
"5229"	"LOT_N13Ad_S1"	"2008-08-05 20:00:00"	2050
"5230"	"LOT_N13Ad_S1"	"2008-08-05 21:00:00"	2052
"5231"	"LOT_N13Ad_S1"	"2008-08-05 22:00:00"	2068
"5232"	"LOT_N13Ad_S1"	"2008-08-05 23:00:00"	2066
"5233"	"LOT_N13Ad_S1"	"2008-08-06 00:00:00"	2063
"5234"	"LOT_N13Ad_S1"	"2008-08-06 01:00:00"	2063
"5235"	"LOT_N13Ad_S1"	"2008-08-06 02:00:00"	2068
"5236"	"LOT_N13Ad_S1"	"2008-08-06 03:00:00"	2081
"5237"	"LOT_N13Ad_S1"	"2008-08-06 04:00:00"	2085
"5238"	"LOT_N13Ad_S1"	"2008-08-06 05:00:00"	2088
"5239"	"LOT_N13Ad_S1"	"2008-08-06 06:00:00"	2094
"5240"	"LOT_N13Ad_S1"	"2008-08-06 07:00:00"	2094
"5241"	"LOT_N13Ad_S1"	"2008-08-06 08:00:00"	2091
"5242"	"LOT_N13Ad_S1"	"2008-08-06 09:00:00"	2076
"5243"	"LOT_N13Ad_S1"	"2008-08-06 10:00:00"	2052
"5244"	"LOT_N13Ad_S1"	"2008-08-06 11:00:00"	2022
"5245"	"LOT_N13Ad_S1"	"2008-08-06 12:00:00"	1978
"5246"	"LOT_N13Ad_S1"	"2008-08-06 13:00:00"	1951
"5247"	"LOT_N13Ad_S1"	"2008-08-06 14:00:00"	1938
"5248"	"LOT_N13Ad_S1"	"2008-08-06 15:00:00"	1946
"5249"	"LOT_N13Ad_S1"	"2008-08-06 16:00:00"	1967
"5250"	"LOT_N13Ad_S1"	"2008-08-06 17:00:00"	1985
"5251"	"LOT_N13Ad_S1"	"2008-08-06 18:00:00"	2001
"5252"	"LOT_N13Ad_S1"	"2008-08-06 19:00:00"	2011
"5253"	"LOT_N13Ad_S1"	"2008-08-06 20:00:00"	2023
"5254"	"LOT_N13Ad_S1"	"2008-08-06 21:00:00"	2039
"5255"	"LOT_N13Ad_S1"	"2008-08-06 22:00:00"	2055
"5256"	"LOT_N13Ad_S1"	"2008-08-06 23:00:00"	2068
"5257"	"LOT_N13Ad_S1"	"2008-08-07 00:00:00"	2068
"5258"	"LOT_N13Ad_S1"	"2008-08-07 01:00:00"	2068
"5259"	"LOT_N13Ad_S1"	"2008-08-07 02:00:00"	2070
"5260"	"LOT_N13Ad_S1"	"2008-08-07 03:00:00"	2078
"5261"	"LOT_N13Ad_S1"	"2008-08-07 04:00:00"	2083
"5262"	"LOT_N13Ad_S1"	"2008-08-07 05:00:00"	2080
"5263"	"LOT_N13Ad_S1"	"2008-08-07 06:00:00"	2080
"5264"	"LOT_N13Ad_S1"	"2008-08-07 07:00:00"	2081
"5265"	"LOT_N13Ad_S1"	"2008-08-07 08:00:00"	2083
"5266"	"LOT_N13Ad_S1"	"2008-08-07 09:00:00"	2073
"5267"	"LOT_N13Ad_S1"	"2008-08-07 10:00:00"	2040
"5268"	"LOT_N13Ad_S1"	"2008-08-07 11:00:00"	1995
"5269"	"LOT_N13Ad_S1"	"2008-08-07 12:00:00"	1976
"5270"	"LOT_N13Ad_S1"	"2008-08-07 13:00:00"	1965
"5271"	"LOT_N13Ad_S1"	"2008-08-07 14:00:00"	1950
"5272"	"LOT_N13Ad_S1"	"2008-08-07 15:00:00"	1950
"5273"	"LOT_N13Ad_S1"	"2008-08-07 16:00:00"	1962
"5274"	"LOT_N13Ad_S1"	"2008-08-07 17:00:00"	1975
"5275"	"LOT_N13Ad_S1"	"2008-08-07 18:00:00"	1983
"5276"	"LOT_N13Ad_S1"	"2008-08-07 19:00:00"	1987
"5277"	"LOT_N13Ad_S1"	"2008-08-07 20:00:00"	1995
"5278"	"LOT_N13Ad_S1"	"2008-08-07 21:00:00"	2003
"5279"	"LOT_N13Ad_S1"	"2008-08-07 22:00:00"	2018
"5280"	"LOT_N13Ad_S1"	"2008-08-07 23:00:00"	2039
"5281"	"LOT_N13Ad_S1"	"2008-08-08 00:00:00"	2068
"5282"	"LOT_N13Ad_S1"	"2008-08-08 01:00:00"	2089
"5283"	"LOT_N13Ad_S1"	"2008-08-08 02:00:00"	2091
"5284"	"LOT_N13Ad_S1"	"2008-08-08 03:00:00"	2093
"5285"	"LOT_N13Ad_S1"	"2008-08-08 04:00:00"	2096
"5286"	"LOT_N13Ad_S1"	"2008-08-08 05:00:00"	2111
"5287"	"LOT_N13Ad_S1"	"2008-08-08 06:00:00"	2121
"5288"	"LOT_N13Ad_S1"	"2008-08-08 07:00:00"	2134
"5289"	"LOT_N13Ad_S1"	"2008-08-08 08:00:00"	2142
"5290"	"LOT_N13Ad_S1"	"2008-08-08 09:00:00"	2149
"5291"	"LOT_N13Ad_S1"	"2008-08-08 10:00:00"	2155
"5292"	"LOT_N13Ad_S1"	"2008-08-08 11:00:00"	2143
"5293"	"LOT_N13Ad_S1"	"2008-08-08 12:00:00"	2115
"5294"	"LOT_N13Ad_S1"	"2008-08-08 13:00:00"	2089
"5295"	"LOT_N13Ad_S1"	"2008-08-08 14:00:00"	2074
"5296"	"LOT_N13Ad_S1"	"2008-08-08 15:00:00"	2061
"5297"	"LOT_N13Ad_S1"	"2008-08-08 16:00:00"	2056
"5298"	"LOT_N13Ad_S1"	"2008-08-08 17:00:00"	2053
"5299"	"LOT_N13Ad_S1"	"2008-08-08 18:00:00"	2053
"5300"	"LOT_N13Ad_S1"	"2008-08-08 19:00:00"	2053
"5301"	"LOT_N13Ad_S1"	"2008-08-08 20:00:00"	2056
"5302"	"LOT_N13Ad_S1"	"2008-08-08 21:00:00"	2068
"5303"	"LOT_N13Ad_S1"	"2008-08-08 22:00:00"	2083
"5304"	"LOT_N13Ad_S1"	"2008-08-08 23:00:00"	2094
"5305"	"LOT_N13Ad_S1"	"2008-08-09 00:00:00"	2108
"5306"	"LOT_N13Ad_S1"	"2008-08-09 01:00:00"	2119
"5307"	"LOT_N13Ad_S1"	"2008-08-09 02:00:00"	2127
"5308"	"LOT_N13Ad_S1"	"2008-08-09 03:00:00"	2135
"5309"	"LOT_N13Ad_S1"	"2008-08-09 04:00:00"	2149
"5310"	"LOT_N13Ad_S1"	"2008-08-09 05:00:00"	2159
"5311"	"LOT_N13Ad_S1"	"2008-08-09 06:00:00"	2162
"5312"	"LOT_N13Ad_S1"	"2008-08-09 07:00:00"	2162
"5313"	"LOT_N13Ad_S1"	"2008-08-09 08:00:00"	2162
"5314"	"LOT_N13Ad_S1"	"2008-08-09 09:00:00"	2160
"5315"	"LOT_N13Ad_S1"	"2008-08-09 10:00:00"	2150
"5316"	"LOT_N13Ad_S1"	"2008-08-09 11:00:00"	2127
"5317"	"LOT_N13Ad_S1"	"2008-08-09 12:00:00"	2099
"5318"	"LOT_N13Ad_S1"	"2008-08-09 13:00:00"	2071
"5319"	"LOT_N13Ad_S1"	"2008-08-09 14:00:00"	2052
"5320"	"LOT_N13Ad_S1"	"2008-08-09 15:00:00"	2045
"5321"	"LOT_N13Ad_S1"	"2008-08-09 16:00:00"	2037
"5322"	"LOT_N13Ad_S1"	"2008-08-09 17:00:00"	2032
"5323"	"LOT_N13Ad_S1"	"2008-08-09 18:00:00"	2027
"5324"	"LOT_N13Ad_S1"	"2008-08-09 19:00:00"	2026
"5325"	"LOT_N13Ad_S1"	"2008-08-09 20:00:00"	2036
"5326"	"LOT_N13Ad_S1"	"2008-08-09 21:00:00"	2044
"5327"	"LOT_N13Ad_S1"	"2008-08-09 22:00:00"	2048
"5328"	"LOT_N13Ad_S1"	"2008-08-09 23:00:00"	2044
"5329"	"LOT_N13Ad_S1"	"2008-08-10 00:00:00"	2058
"5330"	"LOT_N13Ad_S1"	"2008-08-10 01:00:00"	2072
"5331"	"LOT_N13Ad_S1"	"2008-08-10 02:00:00"	2081
"5332"	"LOT_N13Ad_S1"	"2008-08-10 03:00:00"	2086
"5333"	"LOT_N13Ad_S1"	"2008-08-10 04:00:00"	2093
"5334"	"LOT_N13Ad_S1"	"2008-08-10 05:00:00"	2097
"5335"	"LOT_N13Ad_S1"	"2008-08-10 06:00:00"	2097
"5336"	"LOT_N13Ad_S1"	"2008-08-10 07:00:00"	2104
"5337"	"LOT_N13Ad_S1"	"2008-08-10 08:00:00"	2101
"5338"	"LOT_N13Ad_S1"	"2008-08-10 09:00:00"	2088
"5339"	"LOT_N13Ad_S1"	"2008-08-10 10:00:00"	2066
"5340"	"LOT_N13Ad_S1"	"2008-08-10 11:00:00"	2044
"5341"	"LOT_N13Ad_S1"	"2008-08-10 12:00:00"	2024
"5342"	"LOT_N13Ad_S1"	"2008-08-10 13:00:00"	1989
"5343"	"LOT_N13Ad_S1"	"2008-08-10 14:00:00"	1959
"5344"	"LOT_N13Ad_S1"	"2008-08-10 15:00:00"	1950
"5345"	"LOT_N13Ad_S1"	"2008-08-10 16:00:00"	1947
"5346"	"LOT_N13Ad_S1"	"2008-08-10 17:00:00"	1947
"5347"	"LOT_N13Ad_S1"	"2008-08-10 18:00:00"	1949
"5348"	"LOT_N13Ad_S1"	"2008-08-10 19:00:00"	1955
"5349"	"LOT_N13Ad_S1"	"2008-08-10 20:00:00"	1963
"5350"	"LOT_N13Ad_S1"	"2008-08-10 21:00:00"	1974
"5351"	"LOT_N13Ad_S1"	"2008-08-10 22:00:00"	1994
"5352"	"LOT_N13Ad_S1"	"2008-08-10 23:00:00"	2011
"5353"	"LOT_N13Ad_S1"	"2008-08-11 00:00:00"	2021
"5354"	"LOT_N13Ad_S1"	"2008-08-11 01:00:00"	2035
"5355"	"LOT_N13Ad_S1"	"2008-08-11 02:00:00"	2048
"5356"	"LOT_N13Ad_S1"	"2008-08-11 03:00:00"	2050
"5357"	"LOT_N13Ad_S1"	"2008-08-11 04:00:00"	2055
"5358"	"LOT_N13Ad_S1"	"2008-08-11 05:00:00"	2058
"5359"	"LOT_N13Ad_S1"	"2008-08-11 06:00:00"	2060
"5360"	"LOT_N13Ad_S1"	"2008-08-11 07:00:00"	2063
"5361"	"LOT_N13Ad_S1"	"2008-08-11 08:00:00"	2061
"5362"	"LOT_N13Ad_S1"	"2008-08-11 09:00:00"	2053
"5363"	"LOT_N13Ad_S1"	"2008-08-11 10:00:00"	2025
"5364"	"LOT_N13Ad_S1"	"2008-08-11 11:00:00"	1976
"5365"	"LOT_N13Ad_S1"	"2008-08-11 12:00:00"	1944
"5366"	"LOT_N13Ad_S1"	"2008-08-11 13:00:00"	1921
"5367"	"LOT_N13Ad_S1"	"2008-08-11 14:00:00"	1905
"5368"	"LOT_N13Ad_S1"	"2008-08-11 15:00:00"	1903
"5369"	"LOT_N13Ad_S1"	"2008-08-11 16:00:00"	1917
"5370"	"LOT_N13Ad_S1"	"2008-08-11 17:00:00"	1946
"5371"	"LOT_N13Ad_S1"	"2008-08-11 18:00:00"	1969
"5372"	"LOT_N13Ad_S1"	"2008-08-11 19:00:00"	1993
"5373"	"LOT_N13Ad_S1"	"2008-08-11 20:00:00"	2021
"5374"	"LOT_N13Ad_S1"	"2008-08-11 21:00:00"	2044
"5375"	"LOT_N13Ad_S1"	"2008-08-11 22:00:00"	2062
"5376"	"LOT_N13Ad_S1"	"2008-08-11 23:00:00"	2083
"5377"	"LOT_N13Ad_S1"	"2008-08-12 00:00:00"	2091
"5378"	"LOT_N13Ad_S1"	"2008-08-12 01:00:00"	2096
"5379"	"LOT_N13Ad_S1"	"2008-08-12 02:00:00"	2101
"5380"	"LOT_N13Ad_S1"	"2008-08-12 03:00:00"	2109
"5381"	"LOT_N13Ad_S1"	"2008-08-12 04:00:00"	2124
"5382"	"LOT_N13Ad_S1"	"2008-08-12 05:00:00"	2135
"5383"	"LOT_N13Ad_S1"	"2008-08-12 06:00:00"	2149
"5384"	"LOT_N13Ad_S1"	"2008-08-12 07:00:00"	2160
"5385"	"LOT_N13Ad_S1"	"2008-08-12 08:00:00"	2168
"5386"	"LOT_N13Ad_S1"	"2008-08-12 09:00:00"	2180
"5387"	"LOT_N13Ad_S1"	"2008-08-12 10:00:00"	2200
"5388"	"LOT_N13Ad_S1"	"2008-08-12 11:00:00"	2208
"5389"	"LOT_N13Ad_S1"	"2008-08-12 12:00:00"	2221
"5390"	"LOT_N13Ad_S1"	"2008-08-12 13:00:00"	2228
"5391"	"LOT_N13Ad_S1"	"2008-08-12 14:00:00"	2237
"5392"	"LOT_N13Ad_S1"	"2008-08-12 15:00:00"	2248
"5393"	"LOT_N13Ad_S1"	"2008-08-12 16:00:00"	2256
"5394"	"LOT_N13Ad_S1"	"2008-08-12 17:00:00"	2259
"5395"	"LOT_N13Ad_S1"	"2008-08-12 18:00:00"	2264
"5396"	"LOT_N13Ad_S1"	"2008-08-12 19:00:00"	2264
"5397"	"LOT_N13Ad_S1"	"2008-08-12 20:00:00"	2276
"5398"	"LOT_N13Ad_S1"	"2008-08-12 21:00:00"	2287
"5399"	"LOT_N13Ad_S1"	"2008-08-12 22:00:00"	2285
"5400"	"LOT_N13Ad_S1"	"2008-08-12 23:00:00"	2288
"5401"	"LOT_N13Ad_S1"	"2008-08-13 00:00:00"	2297
"5402"	"LOT_N13Ad_S1"	"2008-08-13 01:00:00"	2289
"5403"	"LOT_N13Ad_S1"	"2008-08-13 02:00:00"	2294
"5404"	"LOT_N13Ad_S1"	"2008-08-13 03:00:00"	2297
"5405"	"LOT_N13Ad_S1"	"2008-08-13 04:00:00"	2297
"5406"	"LOT_N13Ad_S1"	"2008-08-13 05:00:00"	2301
"5407"	"LOT_N13Ad_S1"	"2008-08-13 06:00:00"	2310
"5408"	"LOT_N13Ad_S1"	"2008-08-13 07:00:00"	2312
"5409"	"LOT_N13Ad_S1"	"2008-08-13 08:00:00"	2312
"5410"	"LOT_N13Ad_S1"	"2008-08-13 09:00:00"	2315
"5411"	"LOT_N13Ad_S1"	"2008-08-13 10:00:00"	2302
"5412"	"LOT_N13Ad_S1"	"2008-08-13 11:00:00"	2282
"5413"	"LOT_N13Ad_S1"	"2008-08-13 12:00:00"	2265
"5414"	"LOT_N13Ad_S1"	"2008-08-13 13:00:00"	2244
"5415"	"LOT_N13Ad_S1"	"2008-08-13 14:00:00"	2212
"5416"	"LOT_N13Ad_S1"	"2008-08-13 15:00:00"	2196
"5417"	"LOT_N13Ad_S1"	"2008-08-13 16:00:00"	2188
"5418"	"LOT_N13Ad_S1"	"2008-08-13 17:00:00"	2176
"5419"	"LOT_N13Ad_S1"	"2008-08-13 18:00:00"	2178
"5420"	"LOT_N13Ad_S1"	"2008-08-13 19:00:00"	2188
"5421"	"LOT_N13Ad_S1"	"2008-08-13 20:00:00"	2208
"5422"	"LOT_N13Ad_S1"	"2008-08-13 21:00:00"	2221
"5423"	"LOT_N13Ad_S1"	"2008-08-13 22:00:00"	2229
"5424"	"LOT_N13Ad_S1"	"2008-08-13 23:00:00"	2237
"5425"	"LOT_N13Ad_S1"	"2008-08-14 00:00:00"	2236
"5426"	"LOT_N13Ad_S1"	"2008-08-14 01:00:00"	2244
"5427"	"LOT_N13Ad_S1"	"2008-08-14 02:00:00"	2256
"5428"	"LOT_N13Ad_S1"	"2008-08-14 03:00:00"	2259
"5429"	"LOT_N13Ad_S1"	"2008-08-14 04:00:00"	2265
"5430"	"LOT_N13Ad_S1"	"2008-08-14 05:00:00"	2269
"5431"	"LOT_N13Ad_S1"	"2008-08-14 06:00:00"	2277
"5432"	"LOT_N13Ad_S1"	"2008-08-14 07:00:00"	2277
"5433"	"LOT_N13Ad_S1"	"2008-08-14 08:00:00"	2277
"5434"	"LOT_N13Ad_S1"	"2008-08-14 09:00:00"	2272
"5435"	"LOT_N13Ad_S1"	"2008-08-14 10:00:00"	2250
"5436"	"LOT_N13Ad_S1"	"2008-08-14 11:00:00"	2226
"5437"	"LOT_N13Ad_S1"	"2008-08-14 12:00:00"	2209
"5438"	"LOT_N13Ad_S1"	"2008-08-14 13:00:00"	2176
"5439"	"LOT_N13Ad_S1"	"2008-08-14 14:00:00"	2148
"5440"	"LOT_N13Ad_S1"	"2008-08-14 15:00:00"	2140
"5441"	"LOT_N13Ad_S1"	"2008-08-14 16:00:00"	2140
"5442"	"LOT_N13Ad_S1"	"2008-08-14 17:00:00"	2142
"5443"	"LOT_N13Ad_S1"	"2008-08-14 18:00:00"	2149
"5444"	"LOT_N13Ad_S1"	"2008-08-14 19:00:00"	2167
"5445"	"LOT_N13Ad_S1"	"2008-08-14 20:00:00"	2186
"5446"	"LOT_N13Ad_S1"	"2008-08-14 21:00:00"	2188
"5447"	"LOT_N13Ad_S1"	"2008-08-14 22:00:00"	2208
"5448"	"LOT_N13Ad_S1"	"2008-08-14 23:00:00"	2223
"5449"	"LOT_N13Ad_S1"	"2008-08-15 00:00:00"	2232
"5450"	"LOT_N13Ad_S1"	"2008-08-15 01:00:00"	2241
"5451"	"LOT_N13Ad_S1"	"2008-08-15 02:00:00"	2244
"5452"	"LOT_N13Ad_S1"	"2008-08-15 03:00:00"	2248
"5453"	"LOT_N13Ad_S1"	"2008-08-15 04:00:00"	2261
"5454"	"LOT_N13Ad_S1"	"2008-08-15 05:00:00"	2270
"5455"	"LOT_N13Ad_S1"	"2008-08-15 06:00:00"	2273
"5456"	"LOT_N13Ad_S1"	"2008-08-15 07:00:00"	2277
"5457"	"LOT_N13Ad_S1"	"2008-08-15 08:00:00"	2277
"5458"	"LOT_N13Ad_S1"	"2008-08-15 09:00:00"	2279
"5459"	"LOT_N13Ad_S1"	"2008-08-15 10:00:00"	2284
"5460"	"LOT_N13Ad_S1"	"2008-08-15 11:00:00"	2289
"5461"	"LOT_N13Ad_S1"	"2008-08-15 12:00:00"	2292
"5462"	"LOT_N13Ad_S1"	"2008-08-15 13:00:00"	2292
"5463"	"LOT_N13Ad_S1"	"2008-08-15 14:00:00"	2292
"5464"	"LOT_N13Ad_S1"	"2008-08-15 15:00:00"	2294
"5465"	"LOT_N13Ad_S1"	"2008-08-15 16:00:00"	2297
"5466"	"LOT_N13Ad_S1"	"2008-08-15 17:00:00"	2297
"5467"	"LOT_N13Ad_S1"	"2008-08-15 18:00:00"	2298
"5468"	"LOT_N13Ad_S1"	"2008-08-15 19:00:00"	2302
"5469"	"LOT_N13Ad_S1"	"2008-08-15 20:00:00"	2300
"5470"	"LOT_N13Ad_S1"	"2008-08-15 21:00:00"	2301
"5471"	"LOT_N13Ad_S1"	"2008-08-15 22:00:00"	2310
"5472"	"LOT_N13Ad_S1"	"2008-08-15 23:00:00"	2312
"5473"	"LOT_N13Ad_S1"	"2008-08-16 00:00:00"	2309
"5474"	"LOT_N13Ad_S1"	"2008-08-16 01:00:00"	2309
"5475"	"LOT_N13Ad_S1"	"2008-08-16 02:00:00"	2310
"5476"	"LOT_N13Ad_S1"	"2008-08-16 03:00:00"	2312
"5477"	"LOT_N13Ad_S1"	"2008-08-16 04:00:00"	2309
"5478"	"LOT_N13Ad_S1"	"2008-08-16 05:00:00"	2310
"5479"	"LOT_N13Ad_S1"	"2008-08-16 06:00:00"	2315
"5480"	"LOT_N13Ad_S1"	"2008-08-16 07:00:00"	2318
"5481"	"LOT_N13Ad_S1"	"2008-08-16 08:00:00"	2320
"5482"	"LOT_N13Ad_S1"	"2008-08-16 09:00:00"	2323
"5483"	"LOT_N13Ad_S1"	"2008-08-16 10:00:00"	2320
"5484"	"LOT_N13Ad_S1"	"2008-08-16 11:00:00"	2308
"5485"	"LOT_N13Ad_S1"	"2008-08-16 12:00:00"	2290
"5486"	"LOT_N13Ad_S1"	"2008-08-16 13:00:00"	2263
"5487"	"LOT_N13Ad_S1"	"2008-08-16 14:00:00"	2227
"5488"	"LOT_N13Ad_S1"	"2008-08-16 15:00:00"	2209
"5489"	"LOT_N13Ad_S1"	"2008-08-16 16:00:00"	2200
"5490"	"LOT_N13Ad_S1"	"2008-08-16 17:00:00"	2193
"5491"	"LOT_N13Ad_S1"	"2008-08-16 18:00:00"	2195
"5492"	"LOT_N13Ad_S1"	"2008-08-16 19:00:00"	2205
"5493"	"LOT_N13Ad_S1"	"2008-08-16 20:00:00"	2223
"5494"	"LOT_N13Ad_S1"	"2008-08-16 21:00:00"	2231
"5495"	"LOT_N13Ad_S1"	"2008-08-16 22:00:00"	2236
"5496"	"LOT_N13Ad_S1"	"2008-08-16 23:00:00"	2244
"5497"	"LOT_N13Ad_S1"	"2008-08-17 00:00:00"	2257
"5498"	"LOT_N13Ad_S1"	"2008-08-17 01:00:00"	2261
"5499"	"LOT_N13Ad_S1"	"2008-08-17 02:00:00"	2262
"5500"	"LOT_N13Ad_S1"	"2008-08-17 03:00:00"	2267
"5501"	"LOT_N13Ad_S1"	"2008-08-17 04:00:00"	2270
"5502"	"LOT_N13Ad_S1"	"2008-08-17 05:00:00"	2270
"5503"	"LOT_N13Ad_S1"	"2008-08-17 06:00:00"	2270
"5504"	"LOT_N13Ad_S1"	"2008-08-17 07:00:00"	2270
"5505"	"LOT_N13Ad_S1"	"2008-08-17 08:00:00"	2270
"5506"	"LOT_N13Ad_S1"	"2008-08-17 09:00:00"	2273
"5507"	"LOT_N13Ad_S1"	"2008-08-17 10:00:00"	2277
"5508"	"LOT_N13Ad_S1"	"2008-08-17 11:00:00"	2279
"5509"	"LOT_N13Ad_S1"	"2008-08-17 12:00:00"	2282
"5510"	"LOT_N13Ad_S1"	"2008-08-17 13:00:00"	2275
"5511"	"LOT_N13Ad_S1"	"2008-08-17 14:00:00"	2250
"5512"	"LOT_N13Ad_S1"	"2008-08-17 15:00:00"	2219
"5513"	"LOT_N13Ad_S1"	"2008-08-17 16:00:00"	2192
"5514"	"LOT_N13Ad_S1"	"2008-08-17 17:00:00"	2187
"5515"	"LOT_N13Ad_S1"	"2008-08-17 18:00:00"	2201
"5516"	"LOT_N13Ad_S1"	"2008-08-17 19:00:00"	2211
"5517"	"LOT_N13Ad_S1"	"2008-08-17 20:00:00"	2221
"5518"	"LOT_N13Ad_S1"	"2008-08-17 21:00:00"	2229
"5519"	"LOT_N13Ad_S1"	"2008-08-17 22:00:00"	2239
"5520"	"LOT_N13Ad_S1"	"2008-08-17 23:00:00"	2241
"5521"	"LOT_N13Ad_S1"	"2008-08-18 00:00:00"	2248
"5522"	"LOT_N13Ad_S1"	"2008-08-18 01:00:00"	2256
"5523"	"LOT_N13Ad_S1"	"2008-08-18 02:00:00"	2257
"5524"	"LOT_N13Ad_S1"	"2008-08-18 03:00:00"	2261
"5525"	"LOT_N13Ad_S1"	"2008-08-18 04:00:00"	2262
"5526"	"LOT_N13Ad_S1"	"2008-08-18 05:00:00"	2265
"5527"	"LOT_N13Ad_S1"	"2008-08-18 06:00:00"	2265
"5528"	"LOT_N13Ad_S1"	"2008-08-18 07:00:00"	2265
"5529"	"LOT_N13Ad_S1"	"2008-08-18 08:00:00"	2264
"5530"	"LOT_N13Ad_S1"	"2008-08-18 09:00:00"	2252
"5531"	"LOT_N13Ad_S1"	"2008-08-18 10:00:00"	2222
"5532"	"LOT_N13Ad_S1"	"2008-08-18 11:00:00"	2189
"5533"	"LOT_N13Ad_S1"	"2008-08-18 12:00:00"	2158
"5534"	"LOT_N13Ad_S1"	"2008-08-18 13:00:00"	2119
"5535"	"LOT_N13Ad_S1"	"2008-08-18 14:00:00"	2091
"5536"	"LOT_N13Ad_S1"	"2008-08-18 15:00:00"	2083
"5537"	"LOT_N13Ad_S1"	"2008-08-18 16:00:00"	2080
"5538"	"LOT_N13Ad_S1"	"2008-08-18 17:00:00"	2080
"5539"	"LOT_N13Ad_S1"	"2008-08-18 18:00:00"	2083
"5540"	"LOT_N13Ad_S1"	"2008-08-18 19:00:00"	2098
"5541"	"LOT_N13Ad_S1"	"2008-08-18 20:00:00"	2122
"5542"	"LOT_N13Ad_S1"	"2008-08-18 21:00:00"	2142
"5543"	"LOT_N13Ad_S1"	"2008-08-18 22:00:00"	2165
"5544"	"LOT_N13Ad_S1"	"2008-08-18 23:00:00"	2181
"5545"	"LOT_N13Ad_S1"	"2008-08-19 00:00:00"	2185
"5546"	"LOT_N13Ad_S1"	"2008-08-19 01:00:00"	2195
"5547"	"LOT_N13Ad_S1"	"2008-08-19 02:00:00"	2200
"5548"	"LOT_N13Ad_S1"	"2008-08-19 03:00:00"	2206
"5549"	"LOT_N13Ad_S1"	"2008-08-19 04:00:00"	2216
"5550"	"LOT_N13Ad_S1"	"2008-08-19 05:00:00"	2224
"5551"	"LOT_N13Ad_S1"	"2008-08-19 06:00:00"	2224
"5552"	"LOT_N13Ad_S1"	"2008-08-19 07:00:00"	2224
"5553"	"LOT_N13Ad_S1"	"2008-08-19 08:00:00"	2226
"5554"	"LOT_N13Ad_S1"	"2008-08-19 09:00:00"	2219
"5555"	"LOT_N13Ad_S1"	"2008-08-19 10:00:00"	2179
"5556"	"LOT_N13Ad_S1"	"2008-08-19 11:00:00"	2130
"5557"	"LOT_N13Ad_S1"	"2008-08-19 12:00:00"	2095
